transaction_id,user_id,amount,amount_usd,currency,category,merchant,merchant_location,payment_method,transaction_date,is_fraud,fraud_type,description,day_of_week,hour,month
T00000957,U00042,385.82,385.82,USD,Insurance,Auto Insurance,"New York, USA",Bank Transfer,2025-05-16 09:51:09,0.0,,Insurance purchase at Auto Insurance,Friday,9.0,5.0
T00009060,U00240,342.08,342.08,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Debit Card,2025-05-16 12:26:38,0.0,,Emergency Fund purchase at Emergency Savings,Friday,12.0,5.0
T00009188,U00070,9571301.88,69.02,IDR,Dining,Restaurant A,"Bandung, Indonesia",Digital Wallet,2025-05-16 13:05:18,1.0,high_amount,Dining purchase at Restaurant A,Friday,13.0,5.0
T00003373,U00049,4805.58,667.44,CNY,Travel,Hotel,"Beijing, China",Bank Transfer,2025-05-16 14:13:39,0.0,,Travel purchase at Hotel,Friday,14.0,5.0
T00005074,U00092,3852128.32,243.81,IDR,Emergency Fund,Emergency Savings,"Bandung, Indonesia",Bank Transfer,2025-05-16 14:48:30,0.0,,Emergency Fund purchase at Emergency Savings,Friday,14.0,5.0
T00010474,U00155,682.21,94.75,CNY,Utilities,Water Dept,"Shanghai, China",Bank Transfer,2025-05-16 15:37:50,0.0,,Utilities purchase at Water Dept,Friday,15.0,5.0
T00002430,U00134,1508.44,209.51,CNY,Healthcare,City Hospital,"Guangzhou, China",Bank Transfer,2025-05-16 16:09:05,0.0,,Healthcare purchase at City Hospital,Friday,16.0,5.0
T00006546,U00045,56.64,56.64,USD,Transportation,Uber,"Chicago, USA",Credit Card,2025-05-16 17:40:35,0.0,,Transportation purchase at Uber,Friday,17.0,5.0
T00003892,U00120,1400.0,190.83,CNY,Entertainment,Gaming,"Guangzhou, China",Debit Card,2025-05-16 18:38:41,1.0,round_amount,Entertainment purchase at Gaming,Friday,18.0,5.0
T00014912,U00191,1266.14,175.85,CNY,Shopping,Mall Store,"Beijing, China",Bank Transfer,2025-05-16 18:41:02,0.0,,Shopping purchase at Mall Store,Friday,18.0,5.0
T00005711,U00168,376.41,376.41,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Debit Card,2025-05-16 19:02:42,0.0,,Emergency Fund purchase at Emergency Savings,Friday,19.0,5.0
T00009180,U00081,612.85,612.85,USD,Travel,Travel Agency,"Los Angeles, USA",Debit Card,2025-05-16 19:31:14,0.0,,Travel purchase at Travel Agency,Friday,19.0,5.0
T00014388,U00026,80.43,80.43,USD,Hobbies,Music Store,"New York, USA",Bank Transfer,2025-05-16 19:44:27,0.0,,Hobbies purchase at Music Store,Friday,19.0,5.0
T00013421,U00217,995013.63,62.98,IDR,Dining,Cafe B,"Jakarta, Indonesia",Debit Card,2025-05-16 20:14:49,0.0,,Dining purchase at Cafe B,Friday,20.0,5.0
T00010763,U00123,966.44,134.23,CNY,Transportation,Public Transit,"Shanghai, China",Credit Card,2025-05-16 20:22:15,0.0,,Transportation purchase at Public Transit,Friday,20.0,5.0
T00011610,U00045,77.27,77.27,USD,Hobbies,Sports Store,"New York, USA",Bank Transfer,2025-05-16 20:50:26,0.0,,Hobbies purchase at Sports Store,Friday,20.0,5.0
T00003219,U00205,619224.25,39.19,IDR,Dining,Fast Food C,"Surabaya, Indonesia",Debit Card,2025-05-16 20:54:26,0.0,,Dining purchase at Fast Food C,Friday,20.0,5.0
T00011840,U00013,2065.02,286.81,CNY,Insurance,Health Insurance,"Beijing, China",Debit Card,2025-05-16 21:56:19,0.0,,Insurance purchase at Health Insurance,Friday,21.0,5.0
T00001005,U00250,307.24,307.24,USD,Insurance,Health Insurance,"Los Angeles, USA",Digital Wallet,2025-05-17 09:26:08,0.0,,Insurance purchase at Health Insurance,Saturday,9.0,5.0
T00001050,U00048,135.87,135.87,USD,Utilities,Water Dept,"Los Angeles, USA",Credit Card,2025-05-17 10:05:32,0.0,,Utilities purchase at Water Dept,Saturday,10.0,5.0
T00014515,U00126,5918.7,717.47,USD,Investment,Stock Broker,"Chicago, USA",Bank Transfer,2025-05-17 10:20:09,1.0,high_amount,Investment purchase at Stock Broker,Saturday,10.0,5.0
T00008924,U00108,2752203.56,174.19,IDR,Groceries,Kroger,"Jakarta, Indonesia",Digital Wallet,2025-05-17 10:33:22,0.0,,Groceries purchase at Kroger,Saturday,10.0,5.0
T00005877,U00043,3365922.87,213.03,IDR,Investment,Crypto Exchange,"Surabaya, Indonesia",Digital Wallet,2025-05-17 11:04:28,0.0,,Investment purchase at Crypto Exchange,Saturday,11.0,5.0
T00006852,U00060,2104.31,292.27,CNY,Emergency Fund,Emergency Savings,"Shanghai, China",Credit Card,2025-05-17 11:45:45,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,11.0,5.0
T00013022,U00086,843532.79,53.39,IDR,Hobbies,Craft Shop,"Jakarta, Indonesia",Debit Card,2025-05-17 12:40:41,0.0,,Hobbies purchase at Craft Shop,Saturday,12.0,5.0
T00008304,U00114,51.17,51.17,USD,Dining,Diner D,"New York, USA",Digital Wallet,2025-05-17 12:42:46,0.0,,Dining purchase at Diner D,Saturday,12.0,5.0
T00009189,U00249,2049.81,284.7,CNY,Emergency Fund,Emergency Savings,"Guangzhou, China",Credit Card,2025-05-17 13:42:44,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,13.0,5.0
T00013818,U00075,217.22,217.22,USD,Transportation,Uber,"Los Angeles, USA",Debit Card,2025-05-17 13:54:27,0.0,,Transportation purchase at Uber,Saturday,13.0,5.0
T00014365,U00024,4.31,4.31,USD,Hobbies,Craft Shop,"Los Angeles, USA",Credit Card,2025-05-17 14:12:45,0.0,,Hobbies purchase at Craft Shop,Saturday,14.0,5.0
T00014366,U00130,4172.74,579.55,CNY,Emergency Fund,Emergency Savings,"Guangzhou, China",Credit Card,2025-05-17 14:28:51,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,14.0,5.0
T00013712,U00174,10128512.14,641.05,IDR,Travel,Travel Agency,"Bandung, Indonesia",Bank Transfer,2025-05-17 14:39:00,0.0,,Travel purchase at Travel Agency,Saturday,14.0,5.0
T00005541,U00242,310.36,310.36,USD,Healthcare,Doctor Office,"Los Angeles, USA",Digital Wallet,2025-05-17 14:54:41,0.0,,Healthcare purchase at Doctor Office,Saturday,14.0,5.0
T00011732,U00192,136.21,136.21,USD,Travel,Travel Agency,"New York, USA",Digital Wallet,2025-05-17 14:59:53,0.0,,Travel purchase at Travel Agency,Saturday,14.0,5.0
T00014883,U00030,3020.02,419.45,CNY,Travel,Hotel,"Shanghai, China",Bank Transfer,2025-05-17 15:58:04,0.0,,Travel purchase at Hotel,Saturday,15.0,5.0
T00002225,U00004,4651029.39,294.37,IDR,Healthcare,City Hospital,"Bandung, Indonesia",Debit Card,2025-05-17 17:00:37,0.0,,Healthcare purchase at City Hospital,Saturday,17.0,5.0
T00008295,U00072,56.97,56.97,USD,Entertainment,Streaming Service,"New York, USA",Debit Card,2025-05-17 17:08:32,0.0,,Entertainment purchase at Streaming Service,Saturday,17.0,5.0
T00000715,U00078,2132.02,296.11,CNY,Emergency Fund,Emergency Savings,"Beijing, China",Credit Card,2025-05-17 18:59:04,0.0,,Emergency Fund purchase at Emergency Savings,Saturday,18.0,5.0
T00009660,U00060,1931.52,268.27,CNY,Groceries,Safeway,"Beijing, China",Digital Wallet,2025-05-17 19:48:42,0.0,,Groceries purchase at Safeway,Saturday,19.0,5.0
T00012514,U00123,461.06,64.04,CNY,Entertainment,Cinema,"Guangzhou, China",Debit Card,2025-05-18 03:37:48,1.0,unusual_time,Entertainment purchase at Cinema,Sunday,3.0,5.0
T00009594,U00045,49.51,49.51,USD,Dining,Fast Food C,"New York, USA",Bank Transfer,2025-05-18 05:50:03,0.0,,Dining purchase at Fast Food C,Sunday,5.0,5.0
T00006946,U00111,450.1,62.51,CNY,Transportation,Gas Station,"Beijing, China",Bank Transfer,2025-05-18 09:26:56,0.0,,Transportation purchase at Gas Station,Sunday,9.0,5.0
T00006487,U00178,32.04,32.04,USD,Transportation,Gas Station,"Los Angeles, USA",Debit Card,2025-05-18 09:59:02,0.0,,Transportation purchase at Gas Station,Sunday,9.0,5.0
T00000334,U00165,165.11,165.11,USD,Healthcare,Health Clinic,"New York, USA",Debit Card,2025-05-18 10:04:20,0.0,,Healthcare purchase at Health Clinic,Sunday,10.0,5.0
T00014197,U00108,55.02,55.02,USD,Transportation,Gas Station,"Chicago, USA",Debit Card,2025-05-18 10:54:52,0.0,,Transportation purchase at Gas Station,Sunday,10.0,5.0
T00008633,U00173,68.56,68.56,USD,Dining,Restaurant A,"Chicago, USA",Bank Transfer,2025-05-18 11:43:09,0.0,,Dining purchase at Restaurant A,Sunday,11.0,5.0
T00009767,U00080,72.17,72.17,USD,Entertainment,Concert Hall,"Los Angeles, USA",Credit Card,2025-05-18 12:50:16,0.0,,Entertainment purchase at Concert Hall,Sunday,12.0,5.0
T00003587,U00096,1115.06,154.87,CNY,Hobbies,Book Store,"Beijing, China",Bank Transfer,2025-05-18 14:31:33,0.0,,Hobbies purchase at Book Store,Sunday,14.0,5.0
T00009892,U00169,51.53,51.53,USD,Savings,Savings Account,"Los Angeles, USA",Credit Card,2025-05-18 15:01:04,0.0,,Savings purchase at Savings Account,Sunday,15.0,5.0
T00006555,U00044,1159210.83,73.37,IDR,Utilities,Internet Provider,"Jakarta, Indonesia",Digital Wallet,2025-05-18 15:39:37,0.0,,Utilities purchase at Internet Provider,Sunday,15.0,5.0
T00003126,U00181,3234.2,449.19,CNY,Travel,AirBnB,"Shanghai, China",Debit Card,2025-05-18 16:07:29,0.0,,Travel purchase at AirBnB,Sunday,16.0,5.0
T00014967,U00173,453.12,453.12,USD,Savings,Savings Account,"Chicago, USA",Digital Wallet,2025-05-18 17:04:38,0.0,,Savings purchase at Savings Account,Sunday,17.0,5.0
T00013869,U00206,9338673.96,591.06,IDR,Investment,Mutual Fund,"Surabaya, Indonesia",Digital Wallet,2025-05-18 18:53:55,0.0,,Investment purchase at Mutual Fund,Sunday,18.0,5.0
T00011240,U00249,810.9,810.9,USD,Savings,High Yield Savings,"Los Angeles, USA",Digital Wallet,2025-05-18 19:10:21,0.0,,Savings purchase at High Yield Savings,Sunday,19.0,5.0
T00007443,U00221,1044.34,145.05,CNY,Entertainment,Gaming,"Shanghai, China",Credit Card,2025-05-18 19:15:44,0.0,,Entertainment purchase at Gaming,Sunday,19.0,5.0
T00004461,U00042,130.66,130.66,USD,Shopping,Mall Store,"Los Angeles, USA",Digital Wallet,2025-05-18 19:24:10,0.0,,Shopping purchase at Mall Store,Sunday,19.0,5.0
T00003169,U00206,563665.26,35.68,IDR,Entertainment,Gaming,"Surabaya, Indonesia",Credit Card,2025-05-18 22:06:10,0.0,,Entertainment purchase at Gaming,Sunday,22.0,5.0
T00007189,U00224,111.93,111.93,USD,Shopping,Target,"Los Angeles, USA",Credit Card,2025-05-18 23:54:43,0.0,,Shopping purchase at Target,Sunday,23.0,5.0
T00004063,U00035,428.24,428.24,USD,Investment,Stock Broker,"Chicago, USA",Digital Wallet,2025-05-19 01:55:58,0.0,,Investment purchase at Stock Broker,Monday,1.0,5.0
T00014711,U00163,52.42,52.42,USD,Transportation,Gas Station,"New York, USA",Debit Card,2025-05-19 08:55:34,0.0,,Transportation purchase at Gas Station,Monday,8.0,5.0
T00004204,U00215,1189.86,1189.86,USD,Rent,Landlord Payment,"Los Angeles, USA",Credit Card,2025-05-19 09:12:11,0.0,,Rent purchase at Landlord Payment,Monday,9.0,5.0
T00008528,U00026,8410391.91,532.3,IDR,Investment,Stock Broker,"Bandung, Indonesia",Digital Wallet,2025-05-19 09:57:35,0.0,,Investment purchase at Stock Broker,Monday,9.0,5.0
T00008187,U00004,4733050.72,299.56,IDR,Insurance,Health Insurance,"Surabaya, Indonesia",Bank Transfer,2025-05-19 10:34:58,0.0,,Insurance purchase at Health Insurance,Monday,10.0,5.0
T00014574,U00135,5986157.66,378.87,IDR,Shopping,Target,"Bandung, Indonesia",Bank Transfer,2025-05-19 11:05:04,0.0,,Shopping purchase at Target,Monday,11.0,5.0
T00005749,U00055,545.86,75.81,CNY,Dining,Diner D,"Beijing, China",Bank Transfer,2025-05-19 11:10:45,0.0,,Dining purchase at Diner D,Monday,11.0,5.0
T00013352,U00105,22561713.71,1427.96,IDR,Rent,Property Management,"Bandung, Indonesia",Debit Card,2025-05-19 11:25:26,0.0,,Rent purchase at Property Management,Monday,11.0,5.0
T00008174,U00128,1144.17,158.91,CNY,Investment,Stock Broker,"Guangzhou, China",Credit Card,2025-05-19 11:36:01,0.0,,Investment purchase at Stock Broker,Monday,11.0,5.0
T00001875,U00040,2824569.43,178.77,IDR,Groceries,Whole Foods,"Surabaya, Indonesia",Digital Wallet,2025-05-19 11:50:35,0.0,,Groceries purchase at Whole Foods,Monday,11.0,5.0
T00011552,U00156,1097.88,152.48,CNY,Groceries,Walmart,"Guangzhou, China",Credit Card,2025-05-19 12:00:50,0.0,,Groceries purchase at Walmart,Monday,12.0,5.0
T00014641,U00054,668859.32,42.33,IDR,Entertainment,Concert Hall,"Surabaya, Indonesia",Bank Transfer,2025-05-19 12:14:52,0.0,,Entertainment purchase at Concert Hall,Monday,12.0,5.0
T00005975,U00010,87.86,87.86,USD,Entertainment,Cinema,"Los Angeles, USA",Bank Transfer,2025-05-19 13:02:55,0.0,,Entertainment purchase at Cinema,Monday,13.0,5.0
T00013495,U00218,8234396.39,521.16,IDR,Travel,Airline,"Surabaya, Indonesia",Bank Transfer,2025-05-19 13:05:34,0.0,,Travel purchase at Airline,Monday,13.0,5.0
T00007721,U00135,4509374.48,285.4,IDR,Savings,High Yield Savings,"Jakarta, Indonesia",Bank Transfer,2025-05-19 13:24:01,0.0,,Savings purchase at High Yield Savings,Monday,13.0,5.0
T00005639,U00139,153.04,153.04,USD,Entertainment,Cinema,"New York, USA",Credit Card,2025-05-19 14:25:47,0.0,,Entertainment purchase at Cinema,Monday,14.0,5.0
T00007271,U00010,340.71,340.71,USD,Hobbies,Music Store,"Chicago, USA",Debit Card,2025-05-19 15:07:14,0.0,,Hobbies purchase at Music Store,Monday,15.0,5.0
T00008585,U00138,214.25,214.25,USD,Hobbies,Craft Shop,"Chicago, USA",Digital Wallet,2025-05-19 15:08:03,0.0,,Hobbies purchase at Craft Shop,Monday,15.0,5.0
T00006975,U00123,1586.36,220.33,CNY,Emergency Fund,Emergency Savings,"Shanghai, China",Credit Card,2025-05-19 15:30:53,0.0,,Emergency Fund purchase at Emergency Savings,Monday,15.0,5.0
T00005208,U00110,19.28,19.28,USD,Dining,Diner D,"New York, USA",Credit Card,2025-05-19 16:24:58,0.0,,Dining purchase at Diner D,Monday,16.0,5.0
T00014942,U00162,326.33,326.33,USD,Travel,Travel Agency,"Chicago, USA",Bank Transfer,2025-05-19 17:46:18,0.0,,Travel purchase at Travel Agency,Monday,17.0,5.0
T00002461,U00049,203.67,203.67,USD,Hobbies,Music Store,"Los Angeles, USA",Credit Card,2025-05-19 19:26:44,0.0,,Hobbies purchase at Music Store,Monday,19.0,5.0
T00009725,U00163,1973847.22,124.93,IDR,Utilities,Gas Company,"Bandung, Indonesia",Debit Card,2025-05-19 21:46:08,0.0,,Utilities purchase at Gas Company,Monday,21.0,5.0
T00007198,U00233,1243.64,172.73,CNY,Hobbies,Craft Shop,"Guangzhou, China",Credit Card,2025-05-20 10:46:04,0.0,,Hobbies purchase at Craft Shop,Tuesday,10.0,5.0
T00006260,U00146,1541002.41,97.53,IDR,Dining,Diner D,"Surabaya, Indonesia",Bank Transfer,2025-05-20 11:10:50,0.0,,Dining purchase at Diner D,Tuesday,11.0,5.0
T00002537,U00071,3800238.15,240.52,IDR,Healthcare,Doctor Office,"Jakarta, Indonesia",Digital Wallet,2025-05-20 11:35:14,0.0,,Healthcare purchase at Doctor Office,Tuesday,11.0,5.0
T00014498,U00068,350.16,350.16,USD,Healthcare,City Hospital,"Los Angeles, USA",Bank Transfer,2025-05-20 11:38:34,0.0,,Healthcare purchase at City Hospital,Tuesday,11.0,5.0
T00008713,U00037,408.19,408.19,USD,Travel,AirBnB,"Chicago, USA",Credit Card,2025-05-20 12:17:33,0.0,,Travel purchase at AirBnB,Tuesday,12.0,5.0
T00010910,U00226,149.11,149.11,USD,Hobbies,Book Store,"Los Angeles, USA",Debit Card,2025-05-20 12:54:34,0.0,,Hobbies purchase at Book Store,Tuesday,12.0,5.0
T00009559,U00151,274.38,274.38,USD,Shopping,Best Buy,"New York, USA",Debit Card,2025-05-20 12:55:59,0.0,,Shopping purchase at Best Buy,Tuesday,12.0,5.0
T00003493,U00199,294.97,294.97,USD,Investment,Mutual Fund,"New York, USA",Bank Transfer,2025-05-20 13:03:02,0.0,,Investment purchase at Mutual Fund,Tuesday,13.0,5.0
T00002561,U00079,1725448.24,109.21,IDR,Transportation,Uber,"Surabaya, Indonesia",Bank Transfer,2025-05-20 13:14:45,0.0,,Transportation purchase at Uber,Tuesday,13.0,5.0
T00009273,U00076,2323.5,322.71,CNY,Savings,Savings Account,"Shanghai, China",Credit Card,2025-05-20 13:31:50,0.0,,Savings purchase at Savings Account,Tuesday,13.0,5.0
T00000133,U00039,1916.15,266.13,CNY,Insurance,Insurance Corp,"Beijing, China",Debit Card,2025-05-20 13:51:08,0.0,,Insurance purchase at Insurance Corp,Tuesday,13.0,5.0
T00005289,U00042,188.82,188.82,USD,Hobbies,Music Store,"Chicago, USA",Debit Card,2025-05-20 14:28:59,0.0,,Hobbies purchase at Music Store,Tuesday,14.0,5.0
T00011250,U00250,902.76,902.76,USD,Rent,Landlord Payment,"Chicago, USA",Bank Transfer,2025-05-20 14:53:19,0.0,,Rent purchase at Landlord Payment,Tuesday,14.0,5.0
T00009636,U00053,1635.23,227.12,CNY,Hobbies,Craft Shop,"Beijing, China",Debit Card,2025-05-20 17:54:53,0.0,,Hobbies purchase at Craft Shop,Tuesday,17.0,5.0
T00013053,U00008,185.76,185.76,USD,Groceries,Walmart,"New York, USA",Debit Card,2025-05-20 18:54:41,0.0,,Groceries purchase at Walmart,Tuesday,18.0,5.0
T00006821,U00011,11236773.68,711.19,IDR,Savings,High Yield Savings,"Jakarta, Indonesia",Digital Wallet,2025-05-20 18:55:14,0.0,,Savings purchase at High Yield Savings,Tuesday,18.0,5.0
T00006173,U00041,782.02,782.02,USD,Travel,Travel Agency,"Los Angeles, USA",Bank Transfer,2025-05-20 18:56:09,0.0,,Travel purchase at Travel Agency,Tuesday,18.0,5.0
T00005194,U00005,2562.73,355.93,CNY,Insurance,Health Insurance,"Beijing, China",Digital Wallet,2025-05-20 19:28:36,0.0,,Insurance purchase at Health Insurance,Tuesday,19.0,5.0
T00008233,U00057,127.79,127.79,USD,Hobbies,Craft Shop,"Chicago, USA",Bank Transfer,2025-05-20 19:57:14,0.0,,Hobbies purchase at Craft Shop,Tuesday,19.0,5.0
T00001163,U00041,615.37,615.37,USD,Investment,Mutual Fund,"Chicago, USA",Bank Transfer,2025-05-20 19:57:19,0.0,,Investment purchase at Mutual Fund,Tuesday,19.0,5.0
T00010331,U00215,354.63,354.63,USD,Insurance,Auto Insurance,"Chicago, USA",Digital Wallet,2025-05-20 20:17:55,0.0,,Insurance purchase at Auto Insurance,Tuesday,20.0,5.0
T00001083,U00148,5041264.59,319.07,IDR,Insurance,Auto Insurance,"Bandung, Indonesia",Credit Card,2025-05-20 20:23:40,0.0,,Insurance purchase at Auto Insurance,Tuesday,20.0,5.0
T00012335,U00117,79.44,79.44,USD,Dining,Cafe B,"Chicago, USA",Credit Card,2025-05-20 20:38:22,0.0,,Dining purchase at Cafe B,Tuesday,20.0,5.0
T00014786,U00184,265.69,265.69,USD,Healthcare,Health Clinic,"Los Angeles, USA",Debit Card,2025-05-20 20:49:27,0.0,,Healthcare purchase at Health Clinic,Tuesday,20.0,5.0
T00005598,U00195,2832.97,393.47,CNY,Savings,Savings Account,"Guangzhou, China",Debit Card,2025-05-20 22:15:58,0.0,,Savings purchase at Savings Account,Tuesday,22.0,5.0
T00004549,U00053,1266.43,1266.43,USD,Rent,Property Management,"Chicago, USA",Credit Card,2025-05-21 04:30:39,1.0,unusual_time,Rent purchase at Property Management,Wednesday,4.0,5.0
T00003992,U00232,196.58,196.58,USD,Groceries,Kroger,"New York, USA",Digital Wallet,2025-05-21 07:55:34,0.0,,Groceries purchase at Kroger,Wednesday,7.0,5.0
T00000250,U00147,117.47,117.47,USD,Emergency Fund,Emergency Savings,"Los Angeles, USA",Debit Card,2025-05-21 09:03:10,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,9.0,5.0
T00010801,U00239,774.02,107.5,CNY,Emergency Fund,Emergency Savings,"Beijing, China",Bank Transfer,2025-05-21 10:00:23,0.0,,Emergency Fund purchase at Emergency Savings,Wednesday,10.0,5.0
T00001937,U00147,7155085.07,452.85,IDR,Investment,Stock Broker,"Jakarta, Indonesia",Debit Card,2025-05-21 10:17:51,0.0,,Investment purchase at Stock Broker,Wednesday,10.0,5.0
T00009337,U00169,194.57,194.57,USD,Investment,Mutual Fund,"Chicago, USA",Bank Transfer,2025-05-21 10:31:53,0.0,,Investment purchase at Mutual Fund,Wednesday,10.0,5.0
T00001162,U00232,1078.24,149.76,CNY,Dining,Diner D,"Beijing, China",Digital Wallet,2025-05-21 10:36:32,0.0,,Dining purchase at Diner D,Wednesday,10.0,5.0
T00000475,U00124,298.75,298.75,USD,Travel,AirBnB,"Los Angeles, USA",Digital Wallet,2025-05-21 10:46:41,0.0,,Travel purchase at AirBnB,Wednesday,10.0,5.0
T00014707,U00113,208.7,208.7,USD,Groceries,Trader Joes,"Los Angeles, USA",Credit Card,2025-05-21 10:54:54,0.0,,Groceries purchase at Trader Joes,Wednesday,10.0,5.0
T00011206,U00140,1491.63,207.17,CNY,Hobbies,Craft Shop,"Beijing, China",Credit Card,2025-05-21 13:14:08,0.0,,Hobbies purchase at Craft Shop,Wednesday,13.0,5.0
T00010785,U00064,628.32,87.27,CNY,Entertainment,Concert Hall,"Guangzhou, China",Bank Transfer,2025-05-21 13:36:26,0.0,,Entertainment purchase at Concert Hall,Wednesday,13.0,5.0
T00002986,U00192,18345998.61,1161.14,IDR,Rent,Housing Complex,"Bandung, Indonesia",Debit Card,2025-05-21 14:00:35,0.0,,Rent purchase at Housing Complex,Wednesday,14.0,5.0
T00011279,U00144,215.23,215.23,USD,Groceries,Walmart,"New York, USA",Debit Card,2025-05-21 19:57:11,0.0,,Groceries purchase at Walmart,Wednesday,19.0,5.0
T00000814,U00074,321.26,321.26,USD,Investment,Stock Broker,"Chicago, USA",Digital Wallet,2025-05-21 20:21:37,0.0,,Investment purchase at Stock Broker,Wednesday,20.0,5.0
T00014347,U00098,946.81,131.5,CNY,Savings,Savings Account,"Guangzhou, China",Digital Wallet,2025-05-21 20:47:55,0.0,,Savings purchase at Savings Account,Wednesday,20.0,5.0
T00005539,U00146,84.07,11.68,CNY,Investment,Stock Broker,"Beijing, China",Digital Wallet,2025-05-21 23:39:09,0.0,,Investment purchase at Stock Broker,Wednesday,23.0,5.0
T00008888,U00077,2789903.06,176.58,IDR,Emergency Fund,Emergency Savings,"Surabaya, Indonesia",Bank Transfer,2025-05-22 00:27:04,0.0,,Emergency Fund purchase at Emergency Savings,Thursday,0.0,5.0
T00006107,U00137,847.37,117.69,CNY,Entertainment,Streaming Service,"Beijing, China",Credit Card,2025-05-22 10:07:29,0.0,,Entertainment purchase at Streaming Service,Thursday,10.0,5.0
T00008346,U00018,88.78,88.78,USD,Transportation,Parking,"Chicago, USA",Bank Transfer,2025-05-22 10:14:06,0.0,,Transportation purchase at Parking,Thursday,10.0,5.0
T00007893,U00204,87.24,87.24,USD,Transportation,Uber,"New York, USA",Digital Wallet,2025-05-22 12:25:59,0.0,,Transportation purchase at Uber,Thursday,12.0,5.0
